Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
741,2016-12-01 12:35,2016-12-01 12:47,3434,W 88 St & West End Ave,40.79025417,-73.9771834,499,Broadway & W 60 St,40.76915505,-73.98191841,19737,Subscriber,1991,2
780,2016-12-01 12:42,2016-12-01 12:55,228,E 48 St & 3 Ave,40.7546011,-73.97187886,499,Broadway & W 60 St,40.76915505,-73.98191841,24829,Subscriber,1984,1
2081,2016-12-01 12:48,2016-12-01 13:23,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,17421,Subscriber,1991,1
357,2016-12-01 12:50,2016-12-01 12:56,449,W 52 St & 9 Ave,40.76461837,-73.98789473,499,Broadway & W 60 St,40.76915505,-73.98191841,25521,Subscriber,1986,1
2001,2016-12-01 12:52,2016-12-01 13:25,3141,1 Ave & E 68 St,40.76500525,-73.95818491,499,Broadway & W 60 St,40.76915505,-73.98191841,26968,Customer,,0
1978,2016-12-01 12:52,2016-12-01 13:25,3141,1 Ave & E 68 St,40.76500525,-73.95818491,499,Broadway & W 60 St,40.76915505,-73.98191841,26467,Customer,,0
507,2016-12-01 12:53,2016-12-01 13:01,480,W 53 St & 10 Ave,40.76669671,-73.99061728,499,Broadway & W 60 St,40.76915505,-73.98191841,25846,Subscriber,1992,1
420,2016-12-01 12:56,2016-12-01 13:03,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,499,Broadway & W 60 St,40.76915505,-73.98191841,19327,Subscriber,1966,1
245,2016-12-01 13:00,2016-12-01 13:04,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,24829,,1994,1
204,2016-12-01 13:00,2016-12-01 13:04,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,25521,,1962,1
186,2016-12-01 13:00,2016-12-01 13:04,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,18696,Customer,1992,1
