Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
900,2016-12-04 17:46,2016-12-04 18:01,499,Broadway & W 60 St,40.76915505,-73.98191841,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,15827,Customer,,0
279,2016-12-04 17:54,2016-12-04 17:59,499,Broadway & W 60 St,40.76915505,-73.98191841,513,W 56 St & 10 Ave,40.768254,-73.988639,27180,Subscriber,1987,1
276,2016-12-04 18:09,2016-12-04 18:14,499,Broadway & W 60 St,40.76915505,-73.98191841,3163,Central Park West & W 68 St,40.7734066,-73.97782542,17829,Subscriber,1958,1
261,2016-12-04 18:25,2016-12-04 18:29,499,Broadway & W 60 St,40.76915505,-73.98191841,530,11 Ave & W 59 St,40.771522,-73.990541,22208,Subscriber,1988,1
460,2016-12-04 18:29,2016-12-04 18:37,499,Broadway & W 60 St,40.76915505,-73.98191841,352,W 56 St & 6 Ave,40.76340613,-73.97722479,21650,Subscriber,1957,1
1103,2016-12-04 18:37,2016-12-04 18:55,499,Broadway & W 60 St,40.76915505,-73.98191841,3156,E 72 St & York Ave,40.76663814,-73.95348296,26362,Subscriber,1977,1
1057,2016-12-04 18:37,2016-12-04 18:55,499,Broadway & W 60 St,40.76915505,-73.98191841,3156,E 72 St & York Ave,40.76663814,-73.95348296,22707,Subscriber,1979,1
253,2016-12-04 19:04,2016-12-04 19:09,499,Broadway & W 60 St,40.76915505,-73.98191841,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,15684,Subscriber,1957,1
710,2016-12-04 19:07,2016-12-04 19:19,499,Broadway & W 60 St,40.76915505,-73.98191841,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,25897,Subscriber,1973,1
432,2016-12-04 19:09,2016-12-04 19:17,499,Broadway & W 60 St,40.76915505,-73.98191841,515,W 43 St & 10 Ave,40.76009437,-73.99461843,26471,Subscriber,1947,1
379,2016-12-04 19:26,2016-12-04 19:33,499,Broadway & W 60 St,40.76915505,-73.98191841,3165,Central Park West & W 72 St,40.77579377,-73.97620574,21163,Subscriber,1957,1
775,2016-12-04 19:44,2016-12-04 19:57,499,Broadway & W 60 St,40.76915505,-73.98191841,3438,E 76 St & 3 Ave,40.77224854,-73.95842135,16038,Subscriber,1970,2
313,2016-12-04 19:53,2016-12-04 19:58,499,Broadway & W 60 St,40.76915505,-73.98191841,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,22692,Subscriber,1978,1
279,2016-12-04 20:09,2016-12-04 20:14,499,Broadway & W 60 St,40.76915505,-73.98191841,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,22672,Subscriber,1982,1
90,2016-12-04 20:48,2016-12-04 20:49,499,Broadway & W 60 St,40.76915505,-73.98191841,3158,W 63 St & Broadway,40.77163851,-73.98261428,15423,Subscriber,1961,1
343,2016-12-04 21:12,2016-12-04 21:17,499,Broadway & W 60 St,40.76915505,-73.98191841,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,17109,Subscriber,1986,1
356,2016-12-04 21:37,2016-12-04 21:43,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,17361,Subscriber,1991,1
875,2016-12-04 22:08,2016-12-04 22:23,499,Broadway & W 60 St,40.76915505,-73.98191841,3375,3 Ave & E 72 St,40.7699426,-73.96060712,21313,Subscriber,1991,2
840,2016-12-04 22:09,2016-12-04 22:23,499,Broadway & W 60 St,40.76915505,-73.98191841,3375,3 Ave & E 72 St,40.7699426,-73.96060712,21177,Subscriber,1987,1
651,2016-12-04 22:32,2016-12-04 22:43,499,Broadway & W 60 St,40.76915505,-73.98191841,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15055,Subscriber,1964,1
821,2016-12-05 0:29,2016-12-05 0:43,499,Broadway & W 60 St,40.76915505,-73.98191841,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,15390,Subscriber,1964,1
754,2016-12-05 0:37,2016-12-05 0:49,499,Broadway & W 60 St,40.76915505,-73.98191841,253,W 13 St & 5 Ave,40.73543934,-73.99453948,23245,Subscriber,1993,1
370,2016-12-05 4:57,2016-12-05 5:03,499,Broadway & W 60 St,40.76915505,-73.98191841,495,W 47 St & 10 Ave,40.76269882,-73.99301222,21548,Subscriber,1993,2
305,2016-12-05 5:02,2016-12-05 5:07,499,Broadway & W 60 St,40.76915505,-73.98191841,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,20957,Subscriber,1951,1
536,2016-12-05 6:54,2016-12-05 7:03,499,Broadway & W 60 St,40.76915505,-73.98191841,305,E 58 St & 3 Ave,40.76095756,-73.96724467,24852,Subscriber,1974,1
567,2016-12-05 8:11,2016-12-05 8:20,499,Broadway & W 60 St,40.76915505,-73.98191841,3137,5 Ave & E 73 St,40.77282817,-73.96685276,27004,Subscriber,1960,2
270,2016-12-05 8:23,2016-12-05 8:28,499,Broadway & W 60 St,40.76915505,-73.98191841,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,24219,Subscriber,1990,1
526,2016-12-05 8:26,2016-12-05 8:35,499,Broadway & W 60 St,40.76915505,-73.98191841,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,25709,Subscriber,1977,1
770,2016-12-05 8:31,2016-12-05 8:44,499,Broadway & W 60 St,40.76915505,-73.98191841,116,W 17 St & 8 Ave,40.74177603,-74.00149746,23443,Subscriber,1984,1
449,2016-12-05 8:35,2016-12-05 8:42,499,Broadway & W 60 St,40.76915505,-73.98191841,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,23239,Subscriber,1988,1
817,2016-12-05 8:35,2016-12-05 8:49,499,Broadway & W 60 St,40.76915505,-73.98191841,3141,1 Ave & E 68 St,40.76500525,-73.95818491,23911,Subscriber,1977,1
251,2016-12-05 8:36,2016-12-05 8:40,499,Broadway & W 60 St,40.76915505,-73.98191841,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,18490,Subscriber,1989,1
189,2016-12-05 8:40,2016-12-05 8:44,499,Broadway & W 60 St,40.76915505,-73.98191841,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,26452,Subscriber,1998,1
666,2016-12-05 8:42,2016-12-05 8:53,499,Broadway & W 60 St,40.76915505,-73.98191841,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,21133,Subscriber,1968,1
498,2016-12-05 8:47,2016-12-05 8:55,499,Broadway & W 60 St,40.76915505,-73.98191841,495,W 47 St & 10 Ave,40.76269882,-73.99301222,25717,Subscriber,1959,2
1489,2016-12-05 8:48,2016-12-05 9:13,499,Broadway & W 60 St,40.76915505,-73.98191841,3282,5 Ave & E 88 St,40.78307,-73.95939,15671,Customer,,0
1519,2016-12-05 8:49,2016-12-05 9:14,499,Broadway & W 60 St,40.76915505,-73.98191841,3282,5 Ave & E 88 St,40.78307,-73.95939,23796,Customer,,0
501,2016-12-05 8:53,2016-12-05 9:01,499,Broadway & W 60 St,40.76915505,-73.98191841,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,21057,Subscriber,1990,2
467,2016-12-05 8:57,2016-12-05 9:05,499,Broadway & W 60 St,40.76915505,-73.98191841,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,25920,Subscriber,1993,1
555,2016-12-05 9:07,2016-12-05 9:16,499,Broadway & W 60 St,40.76915505,-73.98191841,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,25949,Subscriber,1959,2
561,2016-12-05 9:08,2016-12-05 9:17,499,Broadway & W 60 St,40.76915505,-73.98191841,352,W 56 St & 6 Ave,40.76340613,-73.97722479,24904,Subscriber,1965,1
1599,2016-12-05 9:09,2016-12-05 9:36,499,Broadway & W 60 St,40.76915505,-73.98191841,509,9 Ave & W 22 St,40.7454973,-74.00197139,16542,Subscriber,1968,1
1472,2016-12-05 9:11,2016-12-05 9:36,499,Broadway & W 60 St,40.76915505,-73.98191841,509,9 Ave & W 22 St,40.7454973,-74.00197139,16710,Subscriber,1969,2
2379,2016-12-05 9:27,2016-12-05 10:07,499,Broadway & W 60 St,40.76915505,-73.98191841,3434,W 88 St & West End Ave,40.79025417,-73.9771834,17570,Subscriber,1967,2
641,2016-12-05 9:33,2016-12-05 9:44,499,Broadway & W 60 St,40.76915505,-73.98191841,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,18413,Subscriber,1966,1
617,2016-12-05 9:35,2016-12-05 9:45,499,Broadway & W 60 St,40.76915505,-73.98191841,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,21464,Subscriber,1977,1
1361,2016-12-05 9:46,2016-12-05 10:09,499,Broadway & W 60 St,40.76915505,-73.98191841,402,Broadway & E 22 St,40.7403432,-73.98955109,26070,Subscriber,1987,1
281,2016-12-05 9:49,2016-12-05 9:54,499,Broadway & W 60 St,40.76915505,-73.98191841,500,Broadway & W 51 St,40.76228826,-73.98336183,16278,Subscriber,1988,1
491,2016-12-05 9:55,2016-12-05 10:03,499,Broadway & W 60 St,40.76915505,-73.98191841,515,W 43 St & 10 Ave,40.76009437,-73.99461843,16920,Subscriber,1961,1
609,2016-12-05 10:04,2016-12-05 10:15,499,Broadway & W 60 St,40.76915505,-73.98191841,3355,E 66 St & Madison Ave,40.76800889,-73.96845281,19371,Subscriber,1984,1
224,2016-12-05 10:26,2016-12-05 10:30,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,25827,Subscriber,1977,2
407,2016-12-05 10:27,2016-12-05 10:34,499,Broadway & W 60 St,40.76915505,-73.98191841,3264,E 61 St & Park Ave,40.76421007,-73.96910459,15432,Subscriber,1982,2
475,2016-12-05 10:35,2016-12-05 10:43,499,Broadway & W 60 St,40.76915505,-73.98191841,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,22827,Subscriber,1973,1
515,2016-12-05 10:52,2016-12-05 11:00,499,Broadway & W 60 St,40.76915505,-73.98191841,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,21348,Subscriber,1995,1
707,2016-12-05 11:03,2016-12-05 11:15,499,Broadway & W 60 St,40.76915505,-73.98191841,3375,3 Ave & E 72 St,40.7699426,-73.96060712,20130,Subscriber,1963,1
742,2016-12-05 11:09,2016-12-05 11:21,499,Broadway & W 60 St,40.76915505,-73.98191841,477,W 41 St & 8 Ave,40.75640548,-73.9900262,20933,Subscriber,1960,1
692,2016-12-05 11:17,2016-12-05 11:29,499,Broadway & W 60 St,40.76915505,-73.98191841,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,17952,Subscriber,1975,1
382,2016-12-05 11:25,2016-12-05 11:31,499,Broadway & W 60 St,40.76915505,-73.98191841,456,E 53 St & Madison Ave,40.7597108,-73.97402311,23091,Subscriber,1971,1
332,2016-12-05 11:43,2016-12-05 11:48,499,Broadway & W 60 St,40.76915505,-73.98191841,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,25827,Subscriber,1978,1
258,2016-12-05 11:51,2016-12-05 11:55,499,Broadway & W 60 St,40.76915505,-73.98191841,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,18284,Subscriber,1964,1
871,2016-12-05 11:52,2016-12-05 12:06,499,Broadway & W 60 St,40.76915505,-73.98191841,466,W 25 St & 6 Ave,40.74395411,-73.99144871,16879,Subscriber,1990,2
235,2016-12-05 12:12,2016-12-05 12:16,499,Broadway & W 60 St,40.76915505,-73.98191841,3163,Central Park West & W 68 St,40.7734066,-73.97782542,22881,Subscriber,1958,1
507,2016-12-05 12:12,2016-12-05 12:21,499,Broadway & W 60 St,40.76915505,-73.98191841,173,Broadway & W 49 St,40.76068327,-73.98452729,14697,Subscriber,1992,2
587,2016-12-05 12:24,2016-12-05 12:34,499,Broadway & W 60 St,40.76915505,-73.98191841,3152,3 Ave & E 71 St,40.76873687,-73.96119945,15160,Subscriber,1991,2
1010,2016-12-05 12:25,2016-12-05 12:42,499,Broadway & W 60 St,40.76915505,-73.98191841,3295,Central Park W & W 96 St,40.79127,-73.964839,14726,Subscriber,1957,1
646,2016-12-05 12:35,2016-12-05 12:46,499,Broadway & W 60 St,40.76915505,-73.98191841,228,E 48 St & 3 Ave,40.7546011,-73.97187886,24815,Subscriber,1965,1
752,2016-12-05 12:35,2016-12-05 12:48,499,Broadway & W 60 St,40.76915505,-73.98191841,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,24797,Subscriber,1961,2
1928,2016-12-05 12:37,2016-12-05 13:09,499,Broadway & W 60 St,40.76915505,-73.98191841,3143,5 Ave & E 78 St,40.77682863,-73.96388769,23083,,1982,1
1885,2016-12-05 12:38,2016-12-05 13:09,499,Broadway & W 60 St,40.76915505,-73.98191841,3143,5 Ave & E 78 St,40.77682863,-73.96388769,22273,,1981,2
815,2016-12-05 12:42,2016-12-05 12:55,499,Broadway & W 60 St,40.76915505,-73.98191841,435,W 21 St & 6 Ave,40.74173969,-73.99415556,21556,Subscriber,1972,1
474,2016-12-05 12:44,2016-12-05 12:52,499,Broadway & W 60 St,40.76915505,-73.98191841,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,20648,Subscriber,1979,2
3376,2016-12-05 12:45,2016-12-05 13:41,499,Broadway & W 60 St,40.76915505,-73.98191841,3165,Central Park West & W 72 St,40.77579377,-73.97620574,17562,Customer,,0
3357,2016-12-05 12:45,2016-12-05 13:41,499,Broadway & W 60 St,40.76915505,-73.98191841,3165,Central Park West & W 72 St,40.77579377,-73.97620574,15241,Customer,,0
735,2016-12-05 12:51,2016-12-05 13:04,499,Broadway & W 60 St,40.76915505,-73.98191841,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,19576,Subscriber,1972,1
250,2016-12-05 13:17,2016-12-05 13:21,499,Broadway & W 60 St,40.76915505,-73.98191841,500,Broadway & W 51 St,40.76228826,-73.98336183,26091,Subscriber,1972,1
466,2016-12-05 13:44,2016-12-05 13:52,499,Broadway & W 60 St,40.76915505,-73.98191841,3160,Central Park West & W 76 St,40.77896784,-73.97374737,24302,Subscriber,1956,2
444,2016-12-05 13:44,2016-12-05 13:52,499,Broadway & W 60 St,40.76915505,-73.98191841,3160,Central Park West & W 76 St,40.77896784,-73.97374737,26488,Subscriber,1954,1
735,2016-12-05 13:47,2016-12-05 13:59,499,Broadway & W 60 St,40.76915505,-73.98191841,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,18079,Subscriber,1986,1
407,2016-12-05 13:51,2016-12-05 13:57,499,Broadway & W 60 St,40.76915505,-73.98191841,3165,Central Park West & W 72 St,40.77579377,-73.97620574,25194,Subscriber,1978,1
976,2016-12-05 14:35,2016-12-05 14:52,499,Broadway & W 60 St,40.76915505,-73.98191841,3387,E 106 St & Madison Ave,40.7934337,-73.94945003,22681,Subscriber,1978,1
784,2016-12-05 14:51,2016-12-05 15:04,499,Broadway & W 60 St,40.76915505,-73.98191841,441,E 52 St & 2 Ave,40.756014,-73.967416,25386,Subscriber,1955,1
926,2016-12-05 15:03,2016-12-05 15:19,499,Broadway & W 60 St,40.76915505,-73.98191841,503,E 20 St & Park Ave,40.73827428,-73.98751968,27063,Subscriber,1972,1
810,2016-12-05 15:17,2016-12-05 15:31,499,Broadway & W 60 St,40.76915505,-73.98191841,444,Broadway & W 24 St,40.7423543,-73.98915076,25437,Subscriber,1989,1
291,2016-12-05 15:24,2016-12-05 15:29,499,Broadway & W 60 St,40.76915505,-73.98191841,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,18741,Subscriber,1967,1
638,2016-12-05 15:30,2016-12-05 15:41,499,Broadway & W 60 St,40.76915505,-73.98191841,305,E 58 St & 3 Ave,40.76095756,-73.96724467,24025,Subscriber,1988,1
258,2016-12-05 15:32,2016-12-05 15:36,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,21109,Subscriber,1979,1
341,2016-12-05 15:37,2016-12-05 15:43,499,Broadway & W 60 St,40.76915505,-73.98191841,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,22279,Subscriber,1987,1
627,2016-12-05 15:41,2016-12-05 15:52,499,Broadway & W 60 St,40.76915505,-73.98191841,359,E 47 St & Park Ave,40.75510267,-73.97498696,15815,Subscriber,1975,1
701,2016-12-05 16:02,2016-12-05 16:14,499,Broadway & W 60 St,40.76915505,-73.98191841,514,12 Ave & W 40 St,40.76087502,-74.00277668,25811,Subscriber,1966,1
225,2016-12-05 16:06,2016-12-05 16:09,499,Broadway & W 60 St,40.76915505,-73.98191841,468,Broadway & W 55 St,40.7652654,-73.98192338,15153,Subscriber,1968,1
474,2016-12-05 16:16,2016-12-05 16:24,499,Broadway & W 60 St,40.76915505,-73.98191841,488,W 39 St & 9 Ave,40.75645824,-73.99372222,19427,Subscriber,1970,1
290,2016-12-05 16:24,2016-12-05 16:29,499,Broadway & W 60 St,40.76915505,-73.98191841,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,23332,Subscriber,1986,1
401,2016-12-05 16:28,2016-12-05 16:35,499,Broadway & W 60 St,40.76915505,-73.98191841,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,24088,Subscriber,1973,1
407,2016-12-05 16:46,2016-12-05 16:53,499,Broadway & W 60 St,40.76915505,-73.98191841,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,20201,Subscriber,1958,1
614,2016-12-05 16:50,2016-12-05 17:00,499,Broadway & W 60 St,40.76915505,-73.98191841,3226,W 82 St & Central Park West,40.78275,-73.97137,25127,Subscriber,,0
569,2016-12-05 17:06,2016-12-05 17:15,499,Broadway & W 60 St,40.76915505,-73.98191841,484,W 44 St & 5 Ave,40.75500254,-73.98014437,23230,Subscriber,1978,1
1017,2016-12-05 17:10,2016-12-05 17:27,499,Broadway & W 60 St,40.76915505,-73.98191841,3336,E 97 St & Madison Ave,40.787801,-73.953559,22433,Subscriber,1993,1
868,2016-12-05 17:17,2016-12-05 17:31,499,Broadway & W 60 St,40.76915505,-73.98191841,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,19858,Subscriber,1970,2
519,2016-12-05 17:34,2016-12-05 17:43,499,Broadway & W 60 St,40.76915505,-73.98191841,495,W 47 St & 10 Ave,40.76269882,-73.99301222,15169,Subscriber,1973,1
846,2016-12-05 17:37,2016-12-05 17:51,499,Broadway & W 60 St,40.76915505,-73.98191841,379,W 31 St & 7 Ave,40.749156,-73.9916,20781,Subscriber,1986,1
765,2016-12-05 17:44,2016-12-05 17:57,499,Broadway & W 60 St,40.76915505,-73.98191841,520,W 52 St & 5 Ave,40.75992262,-73.97648516,14566,Subscriber,1990,2
717,2016-12-05 17:44,2016-12-05 17:56,499,Broadway & W 60 St,40.76915505,-73.98191841,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,15997,Subscriber,1960,1
642,2016-12-05 17:47,2016-12-05 17:58,499,Broadway & W 60 St,40.76915505,-73.98191841,3168,Central Park West & W 85 St,40.78472675,-73.96961715,15628,Subscriber,1976,2
1109,2016-12-05 17:49,2016-12-05 18:07,499,Broadway & W 60 St,40.76915505,-73.98191841,3156,E 72 St & York Ave,40.76663814,-73.95348296,22623,Subscriber,1987,2
608,2016-12-05 17:51,2016-12-05 18:01,499,Broadway & W 60 St,40.76915505,-73.98191841,305,E 58 St & 3 Ave,40.76095756,-73.96724467,23132,Subscriber,1985,1
521,2016-12-05 17:53,2016-12-05 18:02,499,Broadway & W 60 St,40.76915505,-73.98191841,3152,3 Ave & E 71 St,40.76873687,-73.96119945,25425,Subscriber,1991,2
289,2016-12-05 17:53,2016-12-05 17:58,499,Broadway & W 60 St,40.76915505,-73.98191841,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,15430,Subscriber,1973,1
1257,2016-12-05 17:58,2016-12-05 18:19,499,Broadway & W 60 St,40.76915505,-73.98191841,3265,E 2 St & 2 Ave,40.72456343,-73.98944378,23080,Subscriber,1989,1
293,2016-12-05 18:00,2016-12-05 18:05,499,Broadway & W 60 St,40.76915505,-73.98191841,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,18169,Subscriber,1984,1
153,2016-12-05 18:16,2016-12-05 18:19,499,Broadway & W 60 St,40.76915505,-73.98191841,3159,W 67 St & Broadway,40.77492513,-73.98266566,24082,Subscriber,1980,1
370,2016-12-05 18:16,2016-12-05 18:23,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,21690,Subscriber,1963,1
375,2016-12-05 18:32,2016-12-05 18:38,499,Broadway & W 60 St,40.76915505,-73.98191841,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,24877,Subscriber,1986,2
372,2016-12-05 18:32,2016-12-05 18:38,499,Broadway & W 60 St,40.76915505,-73.98191841,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,25652,Subscriber,1986,1
1091,2016-12-05 18:32,2016-12-05 18:51,499,Broadway & W 60 St,40.76915505,-73.98191841,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,16590,Customer,,0
1070,2016-12-05 18:38,2016-12-05 18:56,499,Broadway & W 60 St,40.76915505,-73.98191841,3288,E 88 St & 1 Ave,40.778301,-73.9488134,22787,Subscriber,1990,1
833,2016-12-05 18:41,2016-12-05 18:55,499,Broadway & W 60 St,40.76915505,-73.98191841,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,17070,Subscriber,1965,2
834,2016-12-05 18:41,2016-12-05 18:55,499,Broadway & W 60 St,40.76915505,-73.98191841,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,15137,Subscriber,1963,1
761,2016-12-05 18:46,2016-12-05 18:59,499,Broadway & W 60 St,40.76915505,-73.98191841,508,W 46 St & 11 Ave,40.76341379,-73.99667444,15415,Subscriber,1980,2
509,2016-12-05 18:47,2016-12-05 18:55,499,Broadway & W 60 St,40.76915505,-73.98191841,513,W 56 St & 10 Ave,40.768254,-73.988639,25109,Subscriber,1980,1
497,2016-12-05 18:48,2016-12-05 18:56,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,18938,Subscriber,1968,1
390,2016-12-05 18:48,2016-12-05 18:55,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,18766,Subscriber,1979,2
329,2016-12-05 18:59,2016-12-05 19:05,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,22796,Subscriber,1988,1
356,2016-12-05 19:03,2016-12-05 19:09,499,Broadway & W 60 St,40.76915505,-73.98191841,3165,Central Park West & W 72 St,40.77579377,-73.97620574,18938,Subscriber,1992,1
695,2016-12-05 19:05,2016-12-05 19:17,499,Broadway & W 60 St,40.76915505,-73.98191841,3134,3 Ave & E 62 St,40.76312584,-73.96526895,17619,Subscriber,1984,2
793,2016-12-05 19:14,2016-12-05 19:27,499,Broadway & W 60 St,40.76915505,-73.98191841,3140,1 Ave & E 78 St,40.77140426,-73.9535166,26943,Subscriber,1984,1
435,2016-12-05 19:18,2016-12-05 19:25,499,Broadway & W 60 St,40.76915505,-73.98191841,529,W 42 St & 8 Ave,40.7575699,-73.99098507,16171,Subscriber,1982,1
2320,2016-12-05 19:24,2016-12-05 20:03,499,Broadway & W 60 St,40.76915505,-73.98191841,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,24313,Subscriber,1990,1
271,2016-12-05 19:31,2016-12-05 19:35,499,Broadway & W 60 St,40.76915505,-73.98191841,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,21195,Subscriber,1972,1
271,2016-12-05 19:34,2016-12-05 19:39,499,Broadway & W 60 St,40.76915505,-73.98191841,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,17619,Subscriber,1989,1
506,2016-12-05 19:40,2016-12-05 19:48,499,Broadway & W 60 St,40.76915505,-73.98191841,3355,E 66 St & Madison Ave,40.76800889,-73.96845281,17153,Subscriber,1985,2
290,2016-12-05 19:46,2016-12-05 19:51,499,Broadway & W 60 St,40.76915505,-73.98191841,3159,W 67 St & Broadway,40.77492513,-73.98266566,17765,Subscriber,1966,2
396,2016-12-05 19:47,2016-12-05 19:54,499,Broadway & W 60 St,40.76915505,-73.98191841,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,18305,Subscriber,1975,1
734,2016-12-05 19:54,2016-12-05 20:06,499,Broadway & W 60 St,40.76915505,-73.98191841,485,W 37 St & 5 Ave,40.75038009,-73.98338988,20854,Subscriber,1970,2
417,2016-12-05 20:14,2016-12-05 20:21,499,Broadway & W 60 St,40.76915505,-73.98191841,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,17853,Subscriber,1966,1
332,2016-12-05 21:02,2016-12-05 21:08,499,Broadway & W 60 St,40.76915505,-73.98191841,3163,Central Park West & W 68 St,40.7734066,-73.97782542,26982,Subscriber,1993,1
1197,2016-12-05 21:26,2016-12-05 21:46,499,Broadway & W 60 St,40.76915505,-73.98191841,434,9 Ave & W 18 St,40.74317449,-74.00366443,21280,Subscriber,1957,2
1806,2016-12-05 22:14,2016-12-05 22:44,499,Broadway & W 60 St,40.76915505,-73.98191841,432,E 7 St & Avenue A,40.72621788,-73.98379855,26776,Subscriber,1984,1
465,2016-12-05 22:14,2016-12-05 22:22,499,Broadway & W 60 St,40.76915505,-73.98191841,479,9 Ave & W 45 St,40.76019252,-73.9912551,19835,Subscriber,1959,1
1350,2016-12-06 6:22,2016-12-06 6:44,499,Broadway & W 60 St,40.76915505,-73.98191841,3436,Greenwich St & Hubert St,40.721319,-74.010065,26642,Subscriber,1978,1
1621,2016-12-06 6:30,2016-12-06 6:57,499,Broadway & W 60 St,40.76915505,-73.98191841,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,19297,Subscriber,1978,2
615,2016-12-06 6:52,2016-12-06 7:02,499,Broadway & W 60 St,40.76915505,-73.98191841,153,E 40 St & 5 Ave,40.75206231,-73.9816324,24132,Subscriber,1961,1
656,2016-12-06 6:56,2016-12-06 7:07,499,Broadway & W 60 St,40.76915505,-73.98191841,519,Pershing Square North,40.751873,-73.977706,25747,Subscriber,1986,2
163,2016-12-06 7:03,2016-12-06 7:05,499,Broadway & W 60 St,40.76915505,-73.98191841,469,Broadway & W 53 St,40.76344058,-73.98268129,23565,Subscriber,1982,1
658,2016-12-06 7:12,2016-12-06 7:23,499,Broadway & W 60 St,40.76915505,-73.98191841,533,Broadway & W 39 St,40.75299641,-73.98721619,26583,Subscriber,1978,1
474,2016-12-06 7:31,2016-12-06 7:38,499,Broadway & W 60 St,40.76915505,-73.98191841,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,26027,Subscriber,1985,1
587,2016-12-06 7:31,2016-12-06 7:41,499,Broadway & W 60 St,40.76915505,-73.98191841,228,E 48 St & 3 Ave,40.7546011,-73.97187886,26343,Subscriber,1984,1
572,2016-12-06 7:48,2016-12-06 7:58,499,Broadway & W 60 St,40.76915505,-73.98191841,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,23337,Subscriber,1961,1
499,2016-12-06 7:54,2016-12-06 8:03,499,Broadway & W 60 St,40.76915505,-73.98191841,3139,E 72 St & Park Ave,40.77118288,-73.96409422,16914,Subscriber,1988,1
236,2016-12-06 7:57,2016-12-06 8:01,499,Broadway & W 60 St,40.76915505,-73.98191841,530,11 Ave & W 59 St,40.771522,-73.990541,15901,Subscriber,1980,1
536,2016-12-06 8:05,2016-12-06 8:14,499,Broadway & W 60 St,40.76915505,-73.98191841,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,25603,Subscriber,1977,1
