Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ABNB,ADBE,AMZN,BARC.L,BNTX,DASH,EXPE,FDX,FOXT.L,GOOGL,JD.L,META,MKS.L,MRNA,ORCL,PLTR,SHOP,SNOW,SVS.L,TSLA,UBER,ZM,ABNB,ADBE,AMZN,BARC.L,BNTX,DASH,EXPE,FDX,FOXT.L,GOOGL,JD.L,META,MKS.L,MRNA,ORCL,PLTR,SHOP,SNOW,SVS.L,TSLA,UBER,ZM,ABNB,ADBE,AMZN,BARC.L,BNTX,DASH,EXPE,FDX,FOXT.L,GOOGL,JD.L,META,MKS.L,MRNA,ORCL,PLTR,SHOP,SNOW,SVS.L,TSLA,UBER,ZM,ABNB,ADBE,AMZN,BARC.L,BNTX,DASH,EXPE,FDX,FOXT.L,GOOGL,JD.L,META,MKS.L,MRNA,ORCL,PLTR,SHOP,SNOW,SVS.L,TSLA,UBER,ZM,ABNB,ADBE,AMZN,BARC.L,BNTX,DASH,EXPE,FDX,FOXT.L,GOOGL,JD.L,META,MKS.L,MRNA,ORCL,PLTR,SHOP,SNOW,SVS.L,TSLA,UBER,ZM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,84.9000015258789,336.9200134277344,85.81999969482422,163.38893127441406,148.64999389648438,48.36000061035156,86.78963470458984,165.52276611328125,30.281513214111328,88.38946533203125,129.66680908203125,123.76873779296875,126.62031555175781,178.99000549316406,80.45586395263672,6.389999866485596,35.68000030517578,135.5,839.2191772460938,108.0999984741211,25.360000610351562,66.66000366210938,88.13999938964844,345.82000732421875,86.95999908447266,164.09800670675713,155.2949981689453,51.08000183105469,88.48226923207632,165.82155310785262,30.748229258230044,90.30364497529531,131.41636128891454,125.38605100763152,128.41988906636837,184.38999938964844,80.57118061153126,6.639999866485596,36.47999954223633,149.1999969482422,850.2089521862212,118.80000305175781,25.75,69.33000183105469,84.30000305175781,331.9200134277344,84.20999908447266,158.8747586590054,148.5,47.82500076293945,85.43354394835931,162.96433390555688,28.73245963124844,87.79437761826055,127.06747590015023,121.32789294070608,124.00892827650947,178.22999572753906,79.0527883912587,6.275000095367432,34.650001525878906,135.33999633789062,829.2284727550688,104.63999938964844,25.020000457763672,66.16000366210938,87.38500213623047,340.1600036621094,85.45999908447266,159.3141934143685,152.94000244140625,49.97999954223633,87.72998470255338,163.3751784897665,29.931728273983225,88.85560627643153,127.11746615703811,121.86368925998178,124.32085160643703,180.85000610351562,79.25459987625821,6.579999923706055,35.689998626708984,146.47999572753906,829.2284727550688,118.47000122070312,25.3700008392334,69.01000213623047,3901200.0,2229100.0,76706000.0,34940227.0,739000.0,3684800.0,1433100.0,2193900.0,1035233.0,28131200.0,14058083.0,35528500.0,9023601.0,4027900.0,8997500.0,29969900.0,18847000.0,4442000.0,208645.0,231402800.0,22155300.0,2797600.0
2023-01-04,88.72000122070312,341.4100036621094,85.13999938964844,167.8631591796875,146.1300048828125,48.93000030517578,90.0660171508789,169.42576599121094,30.58133316040039,87.35799407958984,135.2154083251953,126.37825775146484,131.61912536621094,177.36000061035156,81.18622589111328,6.579999923706055,37.540000915527344,130.44000244140625,859.2005615234375,113.63999938964844,25.90999984741211,67.6500015258789,88.83999633789062,345.6300048828125,86.9800033569336,168.0728797214899,150.5749969482422,50.189998626708984,90.60053449191889,170.91974374948046,30.981088763204728,89.90692702075431,135.2154083251953,128.04517701826012,132.5689148198663,183.61000061035156,81.84931860472267,6.675000190734863,37.77000045776367,137.60000610351562,869.6908009373864,114.58999633789062,25.969999313354492,68.01000213623047,84.79000091552734,336.7300109863281,83.36000061035156,163.88829810717337,145.7550048828125,47.720001220703125,87.70028760837522,167.1101132887582,30.281515028658333,86.55462865105089,128.9890043776992,124.87008873532221,126.9202304461101,175.6300048828125,80.37897270541787,6.369999885559082,35.709999084472656,128.5800018310547,838.7196179057277,107.5199966430664,25.31999969482422,65.87999725341797,85.88999938964844,342.8900146484375,86.55000305175781,163.88829810717337,149.97000122070312,49.349998474121094,87.70028760837522,167.13812412505834,30.53136251868418,89.60938314842804,130.8165397755354,126.38817443776281,126.9202304461101,182.4199981689453,80.91713660792595,6.480000019073486,36.290000915527344,137.27999877929688,838.7196179057277,109.11000061035156,25.729999542236328,67.62000274658203,4817100.0,2186800.0,68885100.0,31851649.0,938800.0,2874100.0,1882800.0,2286000.0,769677.0,34854800.0,14993461.0,32397100.0,8055814.0,2840900.0,7836200.0,31660500.0,20072500.0,6672900.0,321799.0,180389000.0,14816000.0,3209600.0
2023-01-05,87.70999908447266,328.44000244140625,83.12000274658203,172.1975860595703,145.6699981689453,47.130001068115234,92.05561828613281,169.2670440673828,32.38023376464844,85.49340057373047,139.36431884765625,125.95159912109375,136.1180877685547,173.50999450683594,81.02285766601562,6.320000171661377,35.95000076293945,121.55999755859375,856.203369140625,110.33999633789062,25.549999237060547,65.62000274658203,88.5,337.54998779296875,85.41999816894531,173.5158906485119,146.39999389648438,48.25,92.7881017364524,169.82728932471056,32.63008123563378,86.85217316940673,142.26358583669764,127.51929845470177,138.8174672400828,175.51400756835938,82.07036376083386,6.489999771118164,36.790000915527344,129.49000549316406,866.1940735646697,111.75,26.010000228881836,67.12000274658203,86.75,328.1600036621094,83.06999969482422,166.14540555731648,143.60000610351562,46.79999923706055,89.0860822123866,166.52186795220868,30.64729054693366,85.19586426604603,136.5420432584396,123.57028492333293,133.08980589967737,171.60000610351562,79.97535890313151,6.25,35.36000061035156,121.04000091552734,842.2163829469625,107.16000366210938,25.549999237060547,64.93000030517578,88.4800033569336,337.5299987792969,85.33000183105469,166.96433987905704,145.10000610351562,48.16999816894531,89.22465995834109,167.74505537482452,31.480781344153257,86.75299440017858,136.5650476235943,125.14790094273111,133.4687148860113,174.8000030517578,81.6859577872131,6.449999809265137,36.54999923706055,129.3000030517578,853.2061578134117,110.51000213623047,25.729999542236328,66.80000305175781,3419000.0,2081600.0,67930800.0,40113321.0,856500.0,3653200.0,2689000.0,2441600.0,1661434.0,27194400.0,29696077.0,25447100.0,8596591.0,3050600.0,7643800.0,34186000.0,16462100.0,8231800.0,119578.0,157986300.0,9942000.0,2040100.0
2023-01-06,88.5199966430664,332.75,86.08000183105469,171.8779754638672,150.08999633789062,48.0,93.15434265136719,173.45948791503906,32.180362701416016,86.62403869628906,142.51353454589844,129.0076446533203,137.51776123046875,180.35000610351562,82.32023620605469,6.400000095367432,36.849998474121094,124.05999755859375,828.7289428710938,113.05999755859375,26.399999618530273,69.51000213623047,88.73999786376953,334.8800048828125,86.4000015258789,172.47719224498937,156.27499389648438,48.349998474121094,93.67895945692692,174.1037656100049,32.97987403680377,86.97117567277324,143.61324398044115,129.31522851402113,137.9706579759383,181.74000549316406,82.97371688893563,6.449999809265137,37.25,126.06999969482422,866.2939676080593,114.38999938964844,26.540000915527344,69.9000015258789,85.70999908447266,322.44000244140625,81.43000030517578,171.11894620636778,145.22999572753906,45.93199920654297,92.20409206078195,168.8935366283651,30.681277517924933,84.16437239360367,137.8147399958504,125.05863033307496,133.66865757119882,171.39999389648438,80.55197149987428,6.090000152587891,34.970001220703125,119.2699966430664,819.7373087712266,101.80999755859375,25.399999618530273,65.5999984741211,88.5199966430664,332.2799987792969,83.02999877929688,171.59833791818951,148.5,47.31999969482422,93.43149812963117,170.2847889140357,31.68066764025232,86.07855178597063,139.36433125610992,127.96581711805723,136.11808023836497,174.9600067138672,81.4361001869971,6.400000095367432,36.11000061035156,122.08999633789062,846.7122110708282,103.0,25.860000610351562,65.97000122070312,4348400.0,2216600.0,83303400.0,23266356.0,1068000.0,3803100.0,2812400.0,2039400.0,1116822.0,41381500.0,13530966.0,27584500.0,5409617.0,3575000.0,8641600.0,30596400.0,15951900.0,5827400.0,218676.0,220911100.0,19443800.0,4079800.0
2023-01-09,89.23999786376953,341.9800109863281,87.36000061035156,172.3972930908203,148.75999450683594,48.04999923706055,92.81777954101562,177.1664581298828,33.42959976196289,87.29846954345703,140.5640411376953,128.4619140625,141.06692504882812,183.9499969482422,83.36199188232422,6.5,37.189998626708984,134.42999267578125,812.7438354492188,119.7699966430664,27.399999618530273,70.08000183105469,92.05000305175781,349.4599914550781,89.4800033569336,173.93531482637317,153.1999969482422,49.7400016784668,94.47082673704521,179.40741104367828,33.569513766630166,89.31183536259933,143.96316532821263,131.91481363671815,141.36684250932234,188.36000061035156,84.49058919693283,6.670000076293945,38.4900016784668,137.63999938964844,826.730822168689,123.5199966430664,28.049999237060547,72.1719970703125,88.87999725341797,338.4200134277344,87.08000183105469,171.65825753915502,148.56700134277344,46.25,92.51092995072149,173.3848376211757,31.980483347791928,87.13978504764104,138.6145277366337,128.27339102960076,137.8786620958276,177.27000427246094,83.11119738536142,6.400000095367432,37.15999984741211,126.66999816894531,804.7452957240822,117.11000061035156,27.149999618530273,68.57499694824219,90.25499725341797,338.8999938964844,87.45999908447266,171.87797492994827,152.22000122070312,46.5,93.36219741274984,173.46887014972603,32.23033087394655,87.63568639320383,143.11337665314034,130.1387577046288,138.76746123536546,181.8000030517578,83.76712824765674,6.489999771118164,37.70000076293945,127.2300033569336,826.730822168689,118.95999908447266,27.299999237060547,69.80999755859375,4319400.0,3133800.0,65266100.0,32930427.0,568000.0,8097500.0,1911300.0,2894300.0,330921.0,29003900.0,8096962.0,26649100.0,8758553.0,4344000.0,7519700.0,31028900.0,17446600.0,8192900.0,180790.0,190284000.0,24962100.0,3403000.0
2023-01-10,88.54000091552734,338.70001220703125,89.87000274658203,171.37864685058594,153.6699981689453,48.040000915527344,93.67896270751953,176.23268127441406,33.07980728149414,87.69520568847656,140.8639373779297,131.95445251464844,141.26687622070312,189.64999389648438,83.43916320800781,6.699999809265137,36.5,137.94000244140625,838.2200927734375,118.8499984741211,28.040000915527344,70.86000061035156,89.62000274658203,344.6300048828125,90.19000244140625,172.43727704170107,154.24000549316406,48.880001068115234,93.67896270751953,177.33447881115637,33.92929106394579,87.94315639958413,142.31357852467482,132.40094547265957,142.16665911969906,189.80999755859375,83.54527140315354,6.71999979019165,37.400001525878906,138.4499969482422,840.2182336382133,122.76000213623047,28.25,71.23999786376953,86.75,336.79998779296875,87.29000091552734,169.8006831781123,149.30999755859375,46.4900016784668,91.53100012452053,174.14111529666474,32.979869807027015,85.12643995349273,139.26435597324627,126.15992289320181,139.16736244943027,181.5030059814453,82.54207133231927,6.489999771118164,36.040000915527344,133.74000549316406,811.7447263151585,114.91999816894531,27.149999618530273,69.52999877929688,88.86000061035156,337.6499938964844,87.56999969482422,169.96046520082555,150.02999877929688,47.72999954223633,92.77820737190603,176.13930232319322,33.479564804103184,85.27521189352831,139.61425725479373,126.27898364467852,140.6170194556845,182.6999969482422,82.60959406019151,6.5,36.970001220703125,134.86000061035156,819.7372897742616,121.06999969482422,27.399999618530273,69.54000091552734,4165600.0,1670200.0,67756600.0,50086285.0,678200.0,3850600.0,2008700.0,1694400.0,470844.0,30467800.0,35485823.0,28684400.0,19321729.0,2457900.0,5703300.0,28236600.0,20460400.0,4518400.0,358066.0,167642500.0,15413700.0,1851200.0
2023-01-11,94.44000244140625,342.92999267578125,95.08999633789062,173.31610107421875,149.61000061035156,51.79999923706055,98.23223876953125,179.46339416503906,34.27907180786133,90.76979064941406,150.71142578125,131.8552703857422,143.36636352539062,186.63999938964844,85.4648666381836,6.980000019073486,36.439998626708984,139.7100067138672,869.1912841796875,123.22000122070312,28.350000381469727,70.01000213623047,94.83000183105469,343.19000244140625,95.26000213623047,174.17499215681678,153.99000549316406,51.928001403808594,99.23198456900339,181.06008310254333,34.928676748865165,90.84913669096524,152.16105170130334,132.80780214441828,146.51563393602424,189.64999389648438,85.52274852844701,6.989999771118164,37.349998474121094,141.06500244140625,869.1912841796875,125.94999694824219,28.520000457763672,71.37000274658203,88.86399841308594,333.4700012207031,90.93000030517578,170.81932644330624,146.77499389648438,48.27000045776367,95.87640983461412,177.39985319780973,33.075807836802646,88.28037102229985,144.76295133041307,129.32512256861318,141.66676526285735,182.66799926757812,84.00829628356892,6.760000228881836,35.779998779296875,136.5500030517578,832.7252130618041,120.51000213623047,27.920000076293945,68.69999694824219,89.0,337.3900146484375,90.93000030517578,170.81932644330624,153.6199951171875,49.0,96.98503921382678,177.39985319780973,33.37962321151348,88.44897568545483,145.96264122097844,129.94030532233305,142.56656334670006,188.57000732421875,84.27839459946944,6.840000152587891,36.63999938964844,138.1999969482422,850.2089457895564,122.08999633789062,28.239999771118164,70.9800033569336,7718900.0,2344400.0,103126200.0,119855470.0,750200.0,6348700.0,2928100.0,1913000.0,501643.0,26862000.0,28949489.0,25423000.0,13326678.0,3152700.0,8359700.0,25936700.0,19921800.0,4290300.0,724580.0,183810800.0,15421700.0,3343500.0
2023-01-12,98.48999786376953,344.5400085449219,95.2699966430664,176.85154724121094,149.41000366210938,52.029998779296875,102.0134506225586,179.17393493652344,35.47834396362305,90.38297271728516,159.65911865234375,135.64553833007812,145.2659454345703,188.05999755859375,85.63849639892578,7.010000228881836,36.7599983215332,142.13999938964844,911.1522216796875,123.55999755859375,29.030000686645508,69.91000366210938,98.94999694824219,346.44000244140625,97.19000244140625,177.77035850140217,149.9199981689453,53.279998779296875,102.6964462722123,180.34110060113875,36.7275814271309,91.11691212598826,162.10848847659022,136.6079716671771,145.4658955044962,189.2899932861328,86.04363282800136,7.050000190734863,37.400001525878906,142.16000366210938,913.1503625167044,124.12999725341797,29.184999465942383,70.02999877929688,94.0199966430664,337.3699951171875,93.5,174.01521484160708,146.25,49.45000076293945,98.12335842795366,177.82935781126614,33.87932153528107,89.01428778515732,150.86136813117787,130.7340685210791,138.81845192319352,179.14999389648438,85.05008081218085,6.78000020980835,35.599998474121094,135.10000610351562,869.6907993115876,117.0,28.200000762939453,67.62999725341797,95.30999755859375,344.1700134277344,96.93000030517578,174.01521484160708,149.35000610351562,53.0,99.45965557761005,179.39803587327555,33.87932153528107,90.73010969806401,151.76114691174084,132.40099536982513,141.4668330851286,186.5399932861328,85.56132545259905,7.010000228881836,37.290000915527344,140.38999938964844,869.6907993115876,122.55999755859375,28.850000381469727,69.83000183105469,7695200.0,2121800.0,85254800.0,31151382.0,416200.0,3714100.0,2668200.0,1560600.0,570824.0,30258100.0,35096298.0,30757700.0,12916234.0,3881600.0,6071100.0,30152500.0,19977600.0,3810000.0,521578.0,169400900.0,17513400.0,3177700.0
